gene_id	symbol	PROseq
FBgn0028926	NC2beta	43
FBgn0001974	NA	1386
FBgn0041713	yellow-c	39
FBgn0004837	Su(H)	1347
FBgn0053679	CG33679	0
FBgn0028879	CG15270	6
FBgn0028878	CG15269	0
FBgn0001978	stc	6963
FBgn0264435	lncRNA:CR43853	4
FBgn0263089	lncRNA:CR43357	0
FBgn0265085	lncRNA:CR44196	0
FBgn0262875	CG43230	0
FBgn0028862	dao	0
FBgn0259982	Uxt	28
FBgn0263765	lncRNA:CR43682	0
FBgn0028853	CG15263	0
FBgn0011239	ms(2)35Ci	0
FBgn0028852	CG15262	0
FBgn0001981	esg	8
FBgn0028892	CG4161	0
FBgn0266156	lncRNA:CR44862	0
FBgn0020371	Tim17b2	0
FBgn0002524	lace	6944
FBgn0264261	lncRNA:CR43761	0
FBgn0259922	Skadu	0
FBgn0028880	CG15256	0
FBgn0028370	kek3	3
FBgn0028947	CG11865	0
FBgn0028945	CG7631	0
FBgn0028518	CG18480	0
FBgn0028864	CG18477	0
FBgn0028517	CG18478	0
FBgn0051780	CG31780	0
FBgn0051827	CG31827	0
FBgn0266309	lncRNA:CR44974	55
FBgn0001986	Mtr4	2584
FBgn0028507	CG3793	664
FBgn0028901	CG18109	1
FBgn0028903	CG13243	15
FBgn0028902	Tektin-A	7
FBgn0051735	CG31735	0
FBgn0032577	CG13244	1
FBgn0028514	CG4793	3
FBgn0028857	CG12448	0
FBgn0028856	CG18063	0
FBgn0264347	lncRNA:CR43803	0
FBgn0013433	beat-Ia	1
FBgn0028520	CG4891	0
FBgn0028884	CG4892	0
FBgn0001991	Ca-alpha1D	0
FBgn0028893	CG31819	0
FBgn0261999	Ca-Ma2d	5
FBgn0262000	CG42818	5
FBgn0028515	EndoGI	1139
FBgn0028897	CG4935	202
FBgn0040079	pkaap	1332
FBgn0001992	Cyp303a1	5
FBgn0028895	CG17328	567
FBgn0028525	c(2)M	403
FBgn0011708	Syx5	1494
FBgn0001086	fzy	1099
FBgn0014092	CG4278	158
FBgn0028506	CG4455	680
FBgn0028841	jhamt	0
FBgn0020416	Idgf1	67
FBgn0020415	Idgf2	65
FBgn0020414	Idgf3	1238
FBgn0032585	Nepl8	1
FBgn0032586	Tpr2	2303
FBgn0051816	CG31816	1
FBgn0259735	mtgo	3734
FBgn0051815	CG31815	953
FBgn0032590	CG4631	2294
FBgn0001185	her	639
FBgn0267347	squ	817
FBgn0261278	grp	985
FBgn0053552	CG33552	138
FBgn0086907	Cyt-c-d	4
FBgn0051812	CG31812	927
FBgn0032597	CG17904	601
FBgn0032598	ChLD3	71
FBgn0032600	BuGZ	2774
FBgn0032601	yellow-b	299
FBgn0264695	Mhc	5
FBgn0032603	CG17928	2
FBgn0040262	Ugt37C2	1
FBgn0040261	Ugt37E1	0
FBgn0040260	Ugt37D1	0
FBgn0086673	CG13272	1
FBgn0004797	mdy	1506
FBgn0051739	AspRS-m	3138
FBgn0264440	lncRNA:CR43858	0
FBgn0051781	lncRNA:CR31781	79
FBgn0053179	beat-IIIb	1
FBgn0032626	CG12620	0
FBgn0265607	beat-IIIa	3
FBgn0045487	Gr36a	0
FBgn0045486	Gr36b	0
FBgn0045485	Gr36c	0
FBgn0046888	CG31750	0
FBgn0032631	CG15140	0
FBgn0051804	CG31804	0
FBgn0020503	CLIP-190	1909
FBgn0032635	CG15141	1584
FBgn0032636	CG5043	0
FBgn0267923	lncRNA:CR46204	802
FBgn0032637	CG5050	103
FBgn0032640	Sgt	1037
FBgn0032644	CG5131	163
FBgn0013810	Dhc36C	244
FBgn0032651	Oli	0
FBgn0261089	Sytalpha	5
FBgn0262876	CG43231	0
FBgn0263338	lncRNA:CR43419	71
FBgn0263339	lncRNA:CR43420	0
FBgn0032656	CG5674	3863
FBgn0032658	CG5681	3
FBgn0051742	Prosbeta5R2	3
FBgn0261357	CG42634	0
FBgn0051740	CG31740	0
FBgn0243486	rdo	8
FBgn0000120	Arr1	0
FBgn0002939	ninaD	0
FBgn0051741	CG31741	1
FBgn0032664	Slc25A46b	0
FBgn0032666	CG5758	118
FBgn0032668	CG17681	703
FBgn0032669	CG15155	10
FBgn0032670	CG5783	22
FBgn0032677	CG5790	3
FBgn0265679	lncRNA:CR44486	0
FBgn0032680	Ntf-2r	0
FBgn0263049	lncRNA:let7C	55
FBgn0032682	grnd	2
FBgn0032684	Ugt301D1	13
FBgn0032685	CG10211	1
FBgn0032688	CG15160	2154
FBgn0032690	CG10333	1500
FBgn0032694	MESR3	47080
FBgn0086200	CR42490	680
FBgn0086909	CG31751	947
FBgn0032698	CG10336	219
FBgn0032700	CG10338	551
FBgn0032701	CG10341	1438
FBgn0032703	CG10343	195
FBgn0032705	Grip71	1583
FBgn0265993	lncRNA:CR44768	5
FBgn0027074	Ugt36F1	0
FBgn0032713	Ugt36D1	3
FBgn0027070	Ugt36E1	1
FBgn0015808	ScpX	822
FBgn0032719	CG17321	2
FBgn0265950	lncRNA:CR44737	0
FBgn0284082	CG46304	0
FBgn0032724	CG10428	803
FBgn0032728	Tango6	1413
FBgn0032730	CG10431	241
FBgn0032734	CG15169	0
FBgn0051792	CG31792	2
FBgn0051793	CG31793	908
FBgn0032741	Sidpn	1
FBgn0086442	mib2	3858
FBgn0002022	Catsup	1505
FBgn0263198	Acn	2012
FBgn0032746	CG10470	204
FBgn0261396	Rpn3	2442
FBgn0032748	CG10492	3759
FBgn0032749	Phlpp	111
FBgn0032750	CG10495	550
FBgn0032751	CG17343	1835
FBgn0266210	lncRNA:CR44905	0
FBgn0000075	amd	5
FBgn0002036	CG10561	330
FBgn0086445	l(2)37Cd	471
FBgn0086446	DCTN6-p27	121
FBgn0010300	brat	4831
FBgn0010309	pigeon	1366
FBgn0015380	drl	62
FBgn0265078	lncRNA:CR44189	0
FBgn0032769	CG10750	0
FBgn0267264	lncRNA:CR45700	0
FBgn0032770	CG13086	2
FBgn0032771	CG17349	0
FBgn0032772	CG17350	0
FBgn0051798	CG31798	3
FBgn0016675	Lectin-galC1	0
FBgn0032781	RtcB	1775
FBgn0032782	Rab9	662
FBgn0003346	RanGAP	1393
FBgn0032785	CG10026	230
FBgn0000964	tj	221
FBgn0267286	lncRNA:CR45722	23
FBgn0032788	CG13084	109
FBgn0032789	CG13083	23
FBgn0032791	CG18094	152
FBgn0002044	swm	7431
FBgn0040268	Top3alpha	2021
FBgn0032798	CG10132	54
FBgn0032800	CG10137	2832
FBgn0053116	CG33116	3644
FBgn0032803	CG13082	79
FBgn0032804	CG13081	5
FBgn0003231	ref(2)P	9585
FBgn0041180	Tep4	7613
FBgn0264845	Tep5	65
FBgn0032809	CG13078	3
FBgn0032810	CG13077	13
FBgn0027949	msb1l	1224
FBgn0032814	CG10366	1000
FBgn0032816	Nf-YB	230
FBgn0032819	CG10463	1191
FBgn0263873	sick	383
FBgn0264376	lncRNA:CR43828	2
FBgn0032833	COX4	1300
FBgn0032835	CG16772	1
FBgn0032836	CG10680	1
FBgn0263611	lncRNA:CR43620	0
FBgn0032840	sNPF	1096
FBgn0019686	lok	1499
FBgn0045064	bwa	1973
FBgn0004374	neb	1378
FBgn0032846	Pyroxd1	300
FBgn0032848	nesd	1041
FBgn0032850	Kua	1
FBgn0259996	lncRNA:CR40341	0
FBgn0015803	RtGEF	1992
FBgn0032859	Arpc2	6435
FBgn0263355	CG31688	148
FBgn0051687	CG31687	107
FBgn0032863	Cdc23	457
FBgn0266901	lncRNA:CR45361	0
FBgn0266900	lncRNA:CR45360	0
FBgn0266899	lncRNA:CR45359	0
FBgn0267266	lncRNA:CR45702	0
FBgn0265256	CG44270	0
FBgn0266886	lncRNA:CR45347	0
FBgn0032867	CG15475	0
FBgn0261058	Sfp38D	0
FBgn0032870	CG2608	984
FBgn0259936	Uhg3	797
FBgn0042133	CG18810	1221
FBgn0032871	CG2611	29
FBgn0032873	CG2614	1555
FBgn0266356	lncRNA:CR45004	2
FBgn0086657	IKKepsilon	1196
FBgn0032877	CG2617	258
FBgn0265076	lncRNA:CR44187	0
FBgn0265077	lncRNA:CR44188	0
FBgn0262743	Fs(2)Ket	7982
FBgn0032882	Ns4	1127
FBgn0011202	dia	526
FBgn0000251	cad	32
FBgn0032884	Pomp	1148
FBgn0032886	CG9328	414
FBgn0032889	CG9331	1475
FBgn0051673	CG31673	1648
FBgn0051674	CG31674	475
FBgn0051676	CG31676	12
FBgn0032894	CG14402	1
FBgn0032895	twit	7
FBgn0032897	CG9336	19
FBgn0032899	CG9338	218
FBgn0051675	CG31675	85
FBgn0032900	CG14401	27
FBgn0266316	asRNA:CR44981	1
FBgn0053319	CR33319	0
FBgn0010395	Itgbn	481
FBgn0032911	tadr	2
FBgn0032913	CG9259	0
FBgn0032914	CG14397	67
FBgn0083972	CG34136	136
FBgn0032916	CG9257	1334
FBgn0032919	CG9253	5073
FBgn0032923	CG9248	1209
FBgn0032925	CG9246	3537
FBgn0010100	mAcon1	4219
FBgn0051627	CG31627	329
FBgn0266216	asRNA:CR44911	31
FBgn0032929	Mcm10	1783
FBgn0026255	clumsy	22
FBgn0026577	CG8677	7337
FBgn0267277	asRNA:CR45713	95
FBgn0261239	Hr39	2910
FBgn0021856	l(2)k14505	681
FBgn0032938	CG8671	8600
FBgn0264556	Gr39a	5
FBgn0023091	dimm	1
FBgn0032943	Tsp39D	2314
FBgn0023090	dtr	85
FBgn0032945	CG8665	11
FBgn0032946	nrv3	13
FBgn0053801	His1:CG33801	1
FBgn0051617	His1:CG31617	0
FBgn0053804	His1:CG33804	0
FBgn0053807	His1:CG33807	1
FBgn0053810	His1:CG33810	0
FBgn0053813	His1:CG33813	0
FBgn0053816	His1:CG33816	0
FBgn0053819	His1:CG33819	0
FBgn0053822	His1:CG33822	0
FBgn0053825	His1:CG33825	0
FBgn0053828	His1:CG33828	0
FBgn0053831	His1:CG33831	0
FBgn0053834	His1:CG33834	0
FBgn0053837	His1:CG33837	0
FBgn0053840	His1:CG33840	0
FBgn0053843	His1:CG33843	0
FBgn0053846	His1:CG33846	0
FBgn0053849	His1:CG33849	0
FBgn0053852	His1:CG33852	0
FBgn0053855	His1:CG33855	0
FBgn0053858	His1:CG33858	0
FBgn0053861	His1:CG33861	0
FBgn0053864	His1:CG33864	0
FBgn0051614	His-Psi:CR31614	0
FBgn0032949	Lamp1	8511
FBgn0262631	lncRNA:CR43148	3
FBgn0023416	Ac3	159
FBgn0032956	Cul2	5881
FBgn0267735	asRNA:CR46066	121
FBgn0051619	nolo	18577
FBgn0032961	CG1416	4120
FBgn0266021	lncRNA:CR44786	2
FBgn0003866	tsh	10788
FBgn0264262	lncRNA:CR43762	0
FBgn0032966	CG1421	0
FBgn0032967	CG1428	0
FBgn0032968	CG11634	1
FBgn0266873	lncRNA:CR45334	4649
FBgn0051693	CG31693	0
FBgn0266874	lncRNA:CR45335	0
FBgn0084001	CG41434	246
FBgn0051702	CG31702	0
FBgn0032971	ttm3	0
FBgn0032973	CG6675	0
FBgn0032974	CG3651	3299
FBgn0262886	lncRNA:CR43241	169
FBgn0261802	CG42748	1884
FBgn0083973	dunk	113
FBgn0032981	CG3635	31819
FBgn0032986	CG3262	1033
FBgn0032988	Tif-IA	5860
FBgn0039972	Marf1	25259
FBgn0040009	CG17490	5776
FBgn0040010	CG17493	1534
FBgn0040011	Slmap	4345
FBgn0041004	CG17715	0
FBgn0002566	lt	5085
FBgn0000384	cta	6144
FBgn0262887	lncRNA:CR43242	952
FBgn0267986	lncRNA:CR46253	3
FBgn0063368	Gpb5	1
FBgn0002121	l(2)gl	8186
FBgn0031209	Ir21a	10
FBgn0051973	Cda5	1122
FBgn0266322	asRNA:CR44987	1813
FBgn0002931	net	1161
FBgn0026787	Nhe1	1597
FBgn0031219	CG13694	12
FBgn0031220	CG4822	11959
FBgn0025683	CG3164	7262
FBgn0051976	ovm	956
FBgn0051975	CG31975	699
FBgn0051974	CG31974	17
FBgn0259818	CG42399	575
FBgn0031227	CG3709	716
FBgn0053635	CG33635	121
FBgn0031232	CG11617	17
FBgn0266557	kis	7012
FBgn0283652	Rpp30	629
FBgn0031238	CG3645	184
FBgn0031239	CG17075	427
FBgn0086912	mbm	1137
FBgn0086855	CG17078	2074
FBgn0031244	CG11601	142
FBgn0031245	CG3625	716
FBgn0025686	Amnionless	0
FBgn0017457	U2af38	948
FBgn0263872	lncRNA:CR43719	4
FBgn0031248	CG11912	0
FBgn0031249	CG11911	0
FBgn0264086	CG43755	0
FBgn0051921	CG31921	0
FBgn0031250	Ent1	1297
FBgn0031251	CG4213	6
FBgn0264855	AP-2alpha	1634
FBgn0031252	CG13690	116
FBgn0015924	crq	988
FBgn0031258	CG4297	2019
FBgn0043364	cbt	9881
FBgn0267992	lncRNA:CR46259	11
FBgn0010602	lwr	1165
FBgn0031260	Spp	3528
FBgn0005660	Ets21C	212
FBgn0260933	rempA	1026
FBgn0031264	CG11835	6
FBgn0021874	Nle	1405
FBgn0031267	Ipk2	598
FBgn0013323	Ptth	30
FBgn0010323	Gsc	0
FBgn0263658	lncRNA:CR43649	2
FBgn0040106	lectin-21Cb	0
FBgn0284247	ds	65
FBgn0267993	lncRNA:CR46260	0
FBgn0026438	Eaat2	0
FBgn0000442	Pkg21D	3
FBgn0031281	Saf6	983
FBgn0031283	CG15880	0
FBgn0031284	PGAP2	421
FBgn0031286	CG3862	834
FBgn0020304	drongo	9748
FBgn0031287	CG4291	625
FBgn0029095	aru	1621
FBgn0020305	dbe	1069
FBgn0031292	CG15824	12
FBgn0266036	lncRNA:CR44801	0
FBgn0003310	S	7389
FBgn0031299	CG4629	3448
FBgn0261938	mtRNApol	2581
FBgn0016926	Pino	4223
FBgn0031305	Iris	1
FBgn0031309	Tfb4	1517
FBgn0261458	capt	7398
FBgn0264267	asRNA:CR43767	1964
FBgn0031313	CG5080	201
FBgn0024314	Plap	3494
FBgn0031317	Charon	4643
FBgn0031320	CG5126	202
FBgn0031323	CG5139	0
FBgn0262944	lncRNA:CR43263	0
FBgn0053923	CG33923	0
FBgn0053922	CG33922	0
FBgn0031332	CG5556	0
FBgn0031333	CG5561	0
FBgn0051924	CG31924	0
FBgn0031335	CG5565	0
FBgn0051659	CG31659	0
FBgn0053126	NLaz	30
FBgn0031343	CG18131	1
FBgn0031344	CG7420	462
FBgn0031347	CG10869	8
FBgn0051935	CG31935	2141
FBgn0021906	RFeSP	1571
FBgn0265814	lncRNA:CR44603	54
FBgn0031356	CG17660	1966
FBgn0086698	frtz	1321
FBgn0031359	Rim2	3184
FBgn0000579	Eno	4695
FBgn0031361	CG17652	238
FBgn0027597	CG17712	393
FBgn0041249	Gr22f	0
FBgn0031365	CG17650	3
FBgn0045498	Gr22d	0
FBgn0265138	Gr22c	0
FBgn0045500	Gr22b	0
FBgn0045501	Gr22a	0
FBgn0051933	CG31933	0
FBgn0051664	CG31664	2
FBgn0031367	c-cup	0
FBgn0264883	lncRNA:CR44074	0
FBgn0051663	CG31663	8
FBgn0031373	CG15358	0
FBgn0053673	CG33673	1
FBgn0031375	erm	4
FBgn0031377	CG15356	2053
FBgn0001125	Got2	1369
FBgn0053543	CG33543	5
FBgn0259192	CG42296	2
FBgn0259230	lectin-22C	0
FBgn0266836	lncRNA:CR45298	7
FBgn0053516	dpr3	284
FBgn0031389	CG4259	164
FBgn0031390	tho2	4815
FBgn0031391	CG11723	720
FBgn0000097	aop	3208
FBgn0264875	lncRNA:CR44066	27
FBgn0266828	lncRNA:CR45290	69
FBgn0031395	CG10874	1221
FBgn0051668	CG31668	0
FBgn0053124	CG33124	4
FBgn0031397	CG15385	39
FBgn0010288	Uch	506
FBgn0031398	CG10880	350
FBgn0031403	CG15387	54
FBgn0264945	asRNA:CR44114	42
FBgn0262126	Sec24CD	6996
FBgn0051679	Tengl3	1
FBgn0052463	Tengl2	2
FBgn0051682	Tengl1	1
FBgn0011832	Ser12	0
FBgn0042186	CG17239	13
FBgn0031406	Send1	0
FBgn0054049	CG34049	0
FBgn0250841	CG17242	0
FBgn0264084	lncRNA:CR43753	0
FBgn0264085	lncRNA:CR43754	0
FBgn0051681	CG31681	1
FBgn0261523	CG42658	0
FBgn0031410	CG17237	0
FBgn0031413	CG9967	3005
FBgn0014010	Rab5	795
FBgn0031417	CG3597	11
FBgn0031418	CG3609	174
FBgn0031423	CG3557	0
FBgn0264081	CG43750	0
FBgn0031426	CG18641	0
FBgn0051948	CG31948	0
FBgn0085477	CG34448	0
FBgn0085476	CG34447	0
FBgn0266217	lncRNA:CR44912	0
FBgn0266824	lncRNA:CR45286	0
FBgn0264978	Slh	2731
FBgn0031430	CG3528	0
FBgn0031431	CG3515	0
FBgn0031432	Cyp309a1	3
FBgn0041337	Cyp309a2	2
FBgn0031434	insv	363
FBgn0031436	ND-B17.2	83
FBgn0026479	Drp1	1927
FBgn0266025	lncRNA:CR44790	0
FBgn0267269	lncRNA:TS11	0
FBgn0284414	lncRNA:CR46328	0
FBgn0031441	CG9962	0
FBgn0053125	CG33125	0
FBgn0031446	CG15398	0
FBgn0031451	CG9961	62
FBgn0250906	Pgk	1422
FBgn0031457	CG3077	419
FBgn0019830	colt	360
FBgn0031460	CG15399	160
FBgn0004242	Syt1	3
FBgn0031463	G6P	0
FBgn0031466	CG3119	0
FBgn0031469	CG18558	25
FBgn0031470	CG18557	57
FBgn0031471	CG3117	6
FBgn0031473	CG3104	11
FBgn0051694	CG31694	2744
FBgn0031479	Prx6005	85
FBgn0024947	NTPase	1032
FBgn0024920	Ts	405
FBgn0004584	Rrp1	788
FBgn0031483	CG9641	2885
FBgn0031485	CG9643	32
FBgn0250786	Chd1	5436
FBgn0002989	okr	289
FBgn0031489	CG17224	459
FBgn0031491	alpha4GT1	807
FBgn0031493	Sf3b2	1088
FBgn0031496	CG17258	104
FBgn0031497	SerRS	1198
FBgn0243513	cnir	220
FBgn0015600	toc	24
FBgn0011648	Mad	1411
FBgn0264744	CG44002	125
FBgn0264745	CR44003	4
FBgn0085422	CG34393	3
FBgn0267270	lncRNA:CR45706	0
FBgn0031514	OtopLb	1
FBgn0031515	CG9664	82
FBgn0031516	CG9663	1384
FBgn0031519	Fign	151
FBgn0020445	E23	518
FBgn0085423	GramD1B	3974
FBgn0031528	CG15412	88
FBgn0031529	CG9662	109
FBgn0266027	asRNA:TS15	9
FBgn0031530	Pgant2	1492
FBgn0031536	Cog3	1249
FBgn0031538	CG3246	100
FBgn0005616	msl-2	974
FBgn0031540	Pif1	743
FBgn0031542	CG15414	3
FBgn0014396	tim	8
FBgn0051954	CG31954	17
FBgn0284253	LeuRS	3112
FBgn0031545	CG3213	1
FBgn0031547	Sr-CIV	11
FBgn0031549	Spindly	565
FBgn0004892	sob	0
FBgn0264371	lncRNA:CR43823	0
FBgn0002985	odd	10
FBgn0000721	for	838
FBgn0051778	CG31778	4
FBgn0015376	cutlet	415
FBgn0051955	CG31955	103
FBgn0040104	lectin-24A	0
FBgn0031573	CG3407	582
FBgn0267005	lncRNA:CR45449	0
FBgn0051957	CG31957	179
FBgn0000256	capu	1192
FBgn0266319	asRNA:CR44984	2
FBgn0026394	Or24a	0
FBgn0267441	lncRNA:CR45791	8
FBgn0051961	TBCC	732
FBgn0031589	Naprt	2811
FBgn0001075	ft	25
FBgn0031590	CG3702	1829
FBgn0267284	lncRNA:CR45720	0
FBgn0264868	lncRNA:CR44059	84
FBgn0264889	lncRNA:CR44080	0
FBgn0031592	Art2	0
FBgn0266903	lncRNA:CR45363	14
FBgn0031597	CG17612	402
FBgn0031598	Vps53	828
FBgn0261976	Psf2	52
FBgn0031600	CG3652	475
FBgn0031602	CG15431	1175
FBgn0027609	morgue	985
FBgn0025684	MFS18	1068
FBgn0031606	CG15439	1157
FBgn0031607	CG15440	649
FBgn0019982	Gs1l	968
FBgn0285948	RpL27A	2253
FBgn0031609	CG15443	218
FBgn0011603	ine	26
FBgn0284415	lncRNA:TS6	0
FBgn0000227	Bsg25A	1
FBgn0031622	CG3251	2357
FBgn0031626	CG15631	0
FBgn0031627	fipi	5
FBgn0031629	Clect27	9
FBgn0031631	CG3225	465
FBgn0031633	Fnta	381
FBgn0031634	Ir25a	46
FBgn0031635	tank	680
FBgn0031637	mxt	1302
FBgn0031639	mRpS2	290
FBgn0000286	Cf2	1485
FBgn0031646	snsl	31
FBgn0041150	hoe1	1595
FBgn0031649	hoe2	167
FBgn0031651	mRpL24	157
FBgn0031652	jet	199
FBgn0031653	Jon25Biii	0
FBgn0031654	Jon25Bii	0
FBgn0020906	Jon25Bi	0
FBgn0264372	asRNA:CR43824	45
FBgn0015834	eIF3i	1479
FBgn0262467	Scox	285
FBgn0010607	l(2)05714	390
FBgn0031661	Gmd	379
FBgn0031663	CG8891	161
FBgn0031664	CG8892	508
FBgn0053113	Rtnl1	279
FBgn0016075	vkg	2708
FBgn0031673	CG31650	768
FBgn0031675	CG9121	86
FBgn0022023	eIF3h	1227
FBgn0031678	Nepl3	1069
FBgn0028694	Rpn11	1281
FBgn0264368	asRNA:CR43820	0
FBgn0031681	Pgant5	8298
FBgn0031684	ND-13A	42
FBgn0031690	CG7742	1
FBgn0250847	CG14034	2
FBgn0003716	tkv	1471
FBgn0000228	Bsg25D	717
FBgn0265956	lncRNA:CR44743	16
FBgn0031697	CG14024	107
FBgn0031698	Ncoa6	5872
FBgn0031700	CG14022	0
FBgn0031702	fusl	1
FBgn0031703	CG12512	15
FBgn0262097	lncRNA:CR42850	0
FBgn0051647	lncRNA:CR31647	0
FBgn0031708	CG7382	246
FBgn0031710	Vps52	555
FBgn0266028	asRNA:CR44793	125
FBgn0031713	Coq6	464
FBgn0031715	tomb	1
FBgn0031716	CG14015	90
FBgn0014189	Hel25E	3554
FBgn0031718	CG14014	0
FBgn0031720	CG14013	0
FBgn0266029	lncRNA:CR44794	0
FBgn0031722	CG14011	0
FBgn0031723	CG7251	0
FBgn0031725	DIP-eta	0
FBgn0031726	Cyp6a16	1
FBgn0031731	CG14007	0
FBgn0031732	CG11149	0
FBgn0031733	CG14006	0
FBgn0031734	CG11147	6
FBgn0031737	obst-E	37
FBgn0031738	CG9171	595
FBgn0031739	CG14005	713
FBgn0031745	rau	31
FBgn0002855	Acp26Aa	0
FBgn0031747	CG9021	1
FBgn0264352	lncRNA:CR43808	1
FBgn0031749	CG14000	0
FBgn0031751	CG9016	1
FBgn0264547	asRNA:CR43926	0
FBgn0266321	lncRNA:CR44986	0
FBgn0031753	CG13999	1
FBgn0086265	psd	7
FBgn0031756	CG13992	52
FBgn0263442	asRNA:CR43465	788
FBgn0000308	chic	15713
FBgn0031759	lid	2303
FBgn0001089	Gal	2
FBgn0031762	CG9098	20
FBgn0001170	H2.0	0
FBgn0031764	CG9107	266
FBgn0031765	CG9109	10
FBgn0025742	mtm	652
FBgn0031766	CG9117	60
FBgn0000052	Pfas	1245
FBgn0029161	slmo	863
FBgn0031771	ND-51	736
FBgn0031773	Fbw5	332
FBgn0031775	CG9150	6
FBgn0031777	CG9154	98
FBgn0031779	CG9175	1462
FBgn0031782	WDR79	620
FBgn0051639	CG31639	0
FBgn0031792	CG13983	0
FBgn0031799	Pez	1671
FBgn0031800	CG9497	2
FBgn0031801	CG9498	1
FBgn0031802	ppk7	1
FBgn0031804	CG9500	0
FBgn0266003	lncRNA:CR44777	0
FBgn0011722	Tig	3134
FBgn0031813	CG9527	305
FBgn0031814	retm	1079
FBgn0031816	Rchy1	74
FBgn0031817	HemK1	382
FBgn0259749	mmy	882
FBgn0031818	CG9536	721
FBgn0086357	Sec61alpha	6548
FBgn0031821	KFase	2
FBgn0031824	CG9547	65
FBgn0266001	lncRNA:CR44775	1
FBgn0000320	eya	1
FBgn0031829	IFT52	10
FBgn0031832	CG9596	501
FBgn0031834	CG13766	505
FBgn0031835	CG11319	1
FBgn0031837	DIP-iota	3
FBgn0051634	Oatp26F	40
FBgn0051635	CG31635	2938
FBgn0051633	CG31633	80
FBgn0051636	CG31636	1
FBgn0031844	CG13771	41
FBgn0263200	Galt	696
FBgn0028990	Spn27A	1659
FBgn0000351	cort	94
FBgn0031848	Nse1	44
FBgn0028703	Nhe3	755
FBgn0031849	CG11327	99
FBgn0025595	AkhR	2
FBgn0025777	homer	666
FBgn0031854	TTLL3A	4
FBgn0051910	CG31910	0
FBgn0031856	CG11322	2
FBgn0031857	LUBEL	2
FBgn0015776	nrv1	3076
FBgn0015777	nrv2	1772
FBgn0042189	CG17376	0
FBgn0031859	CG17377	0
FBgn0031861	CG17375	1
FBgn0031865	Nha1	19
FBgn0266220	lncRNA:CR44915	0
FBgn0042092	CG13773	327
FBgn0011737	Wee1	889
FBgn0031869	CG18304	24
FBgn0031871	Fgop2	559
FBgn0031872	ihog	1028
FBgn0031873	Gas41	66
FBgn0031874	CG13775	244
FBgn0031876	Atac1	237
FBgn0031878	sip2	1404
FBgn0264922	smt3	504
FBgn0016978	snRNP-U1-70K	2020
FBgn0031879	uif	6
FBgn0000053	Gart	1232
FBgn0051908	CG31908	1479
FBgn0031882	Rab30	639
FBgn0051907	CG31907	6
FBgn0031886	Nuf2	300
FBgn0031888	Pvf2	10006
FBgn0085407	Pvf3	1071
FBgn0031894	CG4496	329
FBgn0031895	CG4497	725
FBgn0031896	CG4502	735
FBgn0031897	CG13784	345
FBgn0263133	mEFG1	1066
FBgn0259111	Ndae1	236
FBgn0031900	CG13786	0
FBgn0010453	Wnt4	9
FBgn0264872	asRNA:CR44063	0
FBgn0031904	CG5149	685
FBgn0031906	CG5160	5
FBgn0031909	CG5181	283
FBgn0031913	CG5958	1308
FBgn0025697	santa-maria	0
FBgn0041247	Gr28a	1
FBgn0045495	Gr28b	0
FBgn0260486	Ziz	4358
FBgn0264895	RapGAP1	373
FBgn0264087	Slob	5
FBgn0264997	lncRNA:CR44148	0
FBgn0031929	CG18585	5
FBgn0031930	CG7025	9
FBgn0041182	Tep2	3254
FBgn0266325	asRNA:CR44990	1
FBgn0053296	CG33296	0
FBgn0031935	CG13793	5
FBgn0031936	CG13794	54
FBgn0031937	CG13795	479
FBgn0031939	CG13796	5
FBgn0260479	CG31904	0
FBgn0014454	Acp1	0
FBgn0031940	CG7214	0
FBgn0031942	CG7203	0
FBgn0020880	CG7179	1
FBgn0031948	CG7149	292
FBgn0025687	NA	2708
FBgn0031950	Herp	1133
FBgn0031952	cdc14	1241
FBgn0020618	Rack1	2966
FBgn0031955	CG14535	17
FBgn0031957	TwdlE	20
FBgn0045038	Proc	2
FBgn0031959	spz3	3
FBgn0031961	CG7102	1558
FBgn0051902	Spn28Da	13
FBgn0053121	Spn28Db	30
FBgn0085450	Snoo	9725
FBgn0031970	CG7227	6
FBgn0031972	Wwox	575
FBgn0031973	Spn28Dc	27
FBgn0031974	CG12560	42
FBgn0054010	Glyat	0
FBgn0031976	CG7367	0
FBgn0031980	RpL36A	809
FBgn0011230	poe	10847
FBgn0013531	MED20	200
FBgn0267488	Mcr	4510
FBgn0031985	mon2	2293
FBgn0031987	CG12375	164
FBgn0031995	CG8475	1780
FBgn0031998	SLC5A11	984
FBgn0003607	Su(var)205	880
FBgn0032000	CG8372	90
FBgn0032004	CG8292	767
FBgn0032005	Snx6	4191
FBgn0032006	Pvr	9755
FBgn0028987	Spn28F	1
FBgn0032010	CG8086	84
FBgn0003502	Btk29A	190
FBgn0261020	wol	1236
FBgn0032015	Ostgamma	2550
FBgn0032017	CG7810	129
FBgn0262598	mtsh	1206
FBgn0032021	CG7781	108
FBgn0266911	asRNA:CR45371	26
FBgn0032026	CG7627	3561
FBgn0010265	RpS13	1100
FBgn0032031	CG13390	376
FBgn0027094	AlaRS	5303
FBgn0032033	CG13392	231
FBgn0262002	CG42820	0
FBgn0015583	Acp29AB	0
FBgn0040098	lectin-29Ca	0
FBgn0001084	fy	886
FBgn0014417	CG13397	1175
FBgn0032042	CG13398	1386
